,Unnamed: 0,chatroom,group,html,id,issue,mentions,sent,text,urls,username,clean
733,734,test_Typescript,test_Typescript,"I fear I may be writing the following signature wrong (return a stream of functions f: TaskListAction -> boolean):makeReducer$(action$: Stream<TaskListAction>): Stream<(TaskListAction) => boolean>, since I get there errorParameter 'TaskListAction' implicitly has an 'any' typefor the line where the function declaration is.",734,,,2017-01-15 13:52:30,"I fear I may be writing the following signature wrong (return a stream of functions f: TaskListAction -> boolean):makeReducer$(action$: Stream<TaskListAction>): Stream<(TaskListAction) => boolean>, since I get there errorParameter 'TaskListAction' implicitly has an 'any' typefor the line where the function declaration is.",,bbarker,dont understand windows machine cause thisall machine vpn
734,735,test_Typescript,test_Typescript,"My IDE (IntelliJ) doesn't complain, and it usually seems to catch type errors",735,,,2017-01-15 13:53:02,"My IDE (IntelliJ) doesn't complain, and it usually seems to catch type errors",,bbarker,info start auto registration thread try register every info register node hub info node register hub ready use
735,736,test_Typescript,test_Typescript,"Also, if I shouldn't be asking basic questions in this channel, please feel free to direct be elsewhere",736,,,2017-01-15 13:54:23,"Also, if I shouldn't be asking basic questions in this channel, please feel free to direct be elsewhere",,bbarker,linux node windows node
736,737,test_Typescript,test_Typescript,"oh weird (to me), looks like I have to specify a dummy parameter name, 'tla' in this case:Stream<(tla: TaskListAction) => boolean>",737,,,2017-01-15 14:01:47,"oh weird (to me), looks like I have to specify a dummy parameter name, 'tla' in this case:Stream<(tla: TaskListAction) => boolean>",,bbarker,windows node
737,738,test_Typescript,test_Typescript,anyone know why destructuring an array,738,,,2017-01-16 02:13:23,anyone know why destructuring an array,,stevekane,linux node connect register hubits everything goodthe windows node give headache
738,739,test_Typescript,test_Typescript,always seems to ruin type inference,739,,,2017-01-16 02:13:28,always seems to ruin type inference,,stevekane,info node register hub ready use info stop acceptor serversocketaddr
739,740,test_Typescript,test_Typescript,?,740,,,2017-01-16 02:13:29,?,,stevekane,statements gap min
740,741,test_Typescript,test_Typescript,"if I use const [ x, ...xs ] = myArray",741,,,2017-01-16 02:13:38,"if I use const [ x, ...xs ] = myArray",,stevekane,arent anything node connect
741,742,test_Typescript,test_Typescript,I then always have to tell the typechecker about types that it should be able to infer,742,,,2017-01-16 02:13:51,I then always have to tell the typechecker about types that it should be able to infer,,stevekane,nope
742,743,test_Typescript,test_Typescript,but if I just change my code to the non-sugared version it's all god,743,,,2017-01-16 02:14:03,but if I just change my code to the non-sugared version it's all god,,stevekane,hit start jenkins thats
743,744,test_Typescript,test_Typescript,const x = myArray[0],744,,,2017-01-16 02:14:07,const x = myArray[0],,stevekane,mean
744,745,test_Typescript,test_Typescript,const xs = myArray.slice(1),745,,,2017-01-16 02:14:18,const xs = myArray.slice(1),,stevekane,run test node
745,746,test_Typescript,test_Typescript,domoritz: [<-LINK->],746,,,2017-01-16 09:08:38,domoritz: [<-LINK->],,con-ssc,nope
746,747,test_Typescript,test_Typescript,"I have exactly defined type in dependicies because I don't want something broke... for example:""@types/restify"": ""2.0.36""... but something broke so I muset change the version to:""@types/restify"": ""2.0.37"",... why?!! It's constantly brake my systems everytime I run npm install :(",747,,,2017-01-16 09:24:01,"I have exactly defined type in dependicies because I don't want something broke... for example:""@types/restify"": ""2.0.36""... but something broke so I muset change the version to:""@types/restify"": ""2.0.37"",... why?!! It's constantly brake my systems everytime I run npm install :(",,scippio,want establish connection
747,748,test_Typescript,test_Typescript,what about using^2.0.36or something instead?,748,,,2017-01-16 09:34:24,what about using^2.0.36or something instead?,,con-ssc,defaultremoteproxy unknown version grindconsole
748,749,test_Typescript,test_Typescript,using exact versions may not be a good idea,749,,,2017-01-16 09:34:58,using exact versions may not be a good idea,,con-ssc,log look node
749,750,test_Typescript,test_Typescript,or~2.0,750,,,2017-01-16 09:36:14,or~2.0,,con-ssc,paste node log
750,751,test_Typescript,test_Typescript,just have a look at [<-LINK->],751,,,2017-01-16 09:36:26,just have a look at [<-LINK->],,con-ssc,hello guy anybody work zephyr automation write appium script java android studio want trigger jira via zephyr plugin help
751,752,test_Typescript,test_Typescript,hi folks,752,,,2017-01-19 21:09:07,hi folks,,jacobus-brogly,try scroll page android application use method work way
752,753,test_Typescript,test_Typescript,i have a question,753,,,2017-01-19 21:09:13,i have a question,,jacobus-brogly,public void scrollpageup javascriptexecutor javascriptexecutor driverhashmap swipeobject new hashmap swipe swipeobject
753,754,test_Typescript,test_Typescript,[<-CODE->],754,,,2017-01-19 21:09:17,[<-CODE->],,jacobus-brogly,error log yet implement please help warn server provide stacktrace information
754,755,test_Typescript,test_Typescript,"what type should dispatch have, I dont want to give ""any""",755,,,2017-01-19 21:09:31,"what type should dispatch have, I dont want to give ""any""",,jacobus-brogly,mobile swipe valid implementation
755,756,test_Typescript,test_Typescript,(react-redux),756,,,2017-01-19 21:09:40,(react-redux),,jacobus-brogly,support action remove long back
756,757,test_Typescript,test_Typescript,Dispatch is defined like so [<-CODE->],757,,,2017-01-19 21:10:39,Dispatch is defined like so [<-CODE->],,jacobus-brogly,use execute script swipe
757,758,test_Typescript,test_Typescript,[<-CODE->],758,,,2017-01-19 21:11:38,[<-CODE->],,jacobus-brogly,aniket please tell method use
758,759,test_Typescript,test_Typescript,"S from Dispatch<S> is not used, note, this is the orignal ""type"" file of ""react-redux""",759,,,2017-01-19 21:13:09,"S from Dispatch<S> is not used, note, this is the orignal ""type"" file of ""react-redux""",,jacobus-brogly,
759,760,test_Typescript,test_Typescript,ok I see its related to this issue [<-ISSUE->],760,,,2017-01-19 21:22:11,ok I see its related to this issue [<-ISSUE->],,jacobus-brogly,thank let
760,761,test_Typescript,test_Typescript,"its a ""fix"" on Dispatch",761,,,2017-01-19 21:22:39,"its a ""fix"" on Dispatch",,jacobus-brogly,method call page scroll
761,762,test_Typescript,test_Typescript,[<-CODE->] [<-CODE->] Types have separate declarations of a private propertyWhat am I doing...,762,,,2017-01-19 22:54:47,[<-CODE->] [<-CODE->] Types have separate declarations of a private propertyWhat am I doing...,,TheeRFG,swipeelementdirection one
762,763,test_Typescript,test_Typescript,you are definining _changeDetector twice,763,,,2017-01-19 22:55:52,you are definining _changeDetector twice,,dtabuenc,swipeelementdirection class name
763,764,test_Typescript,test_Typescript,"Hi, what do I need to do to get my typescript module which is hosted on my private github group to be used as a module dependancy for other projects from other users in my group? I read that I should not put my .d.ts or my .js files in github, but they should be in my module and the .ts files should not be in the module but should be in my github. Publishing the module privately isn't an option sadly.",764,,,2017-01-20 12:37:58,"Hi, what do I need to do to get my typescript module which is hosted on my private github group to be used as a module dependancy for other projects from other users in my group? I read that I should not put my .d.ts or my .js files in github, but they should be in my module and the .ts files should not be in the module but should be in my github. Publishing the module privately isn't an option sadly.",,avik-so,swipe line
764,765,test_Typescript,test_Typescript,avik-so: and option you can consider (I'm not sure if the best one) is using git submodules and your users have relative imports to your submodule location.,765,,,2017-01-20 13:32:56,avik-so: and option you can consider (I'm not sure if the best one) is using git submodules and your users have relative imports to your submodule location.,,ShadowManu,yes
765,766,test_Typescript,test_Typescript,would you say this router is looking like a framework? or can I still get away with calling it vanilla?,766,,,2017-01-25 10:42:41,would you say this router is looking like a framework? or can I still get away with calling it vanilla?,,quantuminformation,leave right swipe
766,767,test_Typescript,test_Typescript,I don't think you should fixate on labels,767,,,2017-01-25 10:42:54,I don't think you should fixate on labels,,dtabuenc,offset determine direct
767,768,test_Typescript,test_Typescript,who cares?,768,,,2017-01-25 10:42:58,who cares?,,dtabuenc,direction
768,769,test_Typescript,test_Typescript,hehe,769,,,2017-01-25 10:43:03,hehe,,dtabuenc,sorry didnt get
769,770,test_Typescript,test_Typescript,I'm gonna demo it in the [<-LINK->],770,,,2017-01-25 10:43:06,I'm gonna demo it in the [<-LINK->],,quantuminformation,see code
770,771,test_Typescript,test_Typescript,well I'm trying to put myself forward as the vanillats guy,771,,,2017-01-25 10:43:18,well I'm trying to put myself forward as the vanillats guy,,quantuminformation,int startx getstartxp location size offsetint starty getstartyp location size offsetint endx getendxp location size offsetint endy getendyp location size offset
771,772,test_Typescript,test_Typescript,but don't just want to be the inventor of another framework,772,,,2017-01-25 10:43:32,but don't just want to be the inventor of another framework,,quantuminformation,although find code little weird
772,773,test_Typescript,test_Typescript,its my sales pitch,773,,,2017-01-25 10:43:39,its my sales pitch,,quantuminformation,mean swipe method scroll leave swipe right swipe
773,774,test_Typescript,test_Typescript,all or nothing,774,,,2017-01-25 10:44:17,all or nothing,,quantuminformation,bad
774,775,test_Typescript,test_Typescript,or at least lots of parts,775,,,2017-01-25 10:44:25,or at least lots of parts,,quantuminformation,dont use code
775,776,test_Typescript,test_Typescript,yeah I think I can get away calling it vanilla for now,776,,,2017-01-25 10:45:09,yeah I think I can get away calling it vanilla for now,,quantuminformation,use touch action
776,777,test_Typescript,test_Typescript,I will give the end user full flexiblity of what they stick in the routing fn,777,,,2017-01-25 10:45:27,I will give the end user full flexiblity of what they stick in the routing fn,,quantuminformation,
777,778,test_Typescript,test_Typescript,All these things I am making so that they can be used in vanillajs apps with no surprises or dependancies,778,,,2017-01-25 10:46:22,All these things I am making so that they can be used in vanillajs apps with no surprises or dependancies,,quantuminformation,ever swipe code see comment deprecate remove
778,779,test_Typescript,test_Typescript,gdgd,779,,,2017-01-25 10:46:42,gdgd,,quantuminformation,better use touchactions break code later point time
779,780,test_Typescript,test_Typescript,I might have one depenancy: the router itself would implement: [<-LINK->],780,,,2017-01-25 10:47:21,I might have one depenancy: the router itself would implement: [<-LINK->],,quantuminformation,thank replay
